Chromosome,Strand,Start,End,Methylation_Percentage,GeneName,Tissue,Length,Median_CG_Content
chr16,+,3157459,3157460,0,TRK-CTT3-1,brain,72,60.0
chr16,-,3157460,3157461,0,TRK-CTT3-1,brain,72,60.0
chr16,+,3157472,3157473,0,TRK-CTT3-1,brain,72,60.0
chr16,-,3157473,3157474,6,TRK-CTT3-1,brain,72,60.0
chr16,+,3157476,3157477,0,TRK-CTT3-1,brain,72,60.0
chr16,-,3180554,3180555,50,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,+,3180560,3180561,25,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,-,3180561,3180562,50,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,+,3180564,3180565,25,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,-,3180565,3180566,100,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,+,3180569,3180570,25,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,-,3180570,3180571,50,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,+,3180577,3180578,20,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,-,3180578,3180579,100,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,+,3180608,3180609,40,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,-,3180609,3180610,33,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,+,3180621,3180622,40,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,-,3180622,3180623,25,tRNA-Lys-CTT-5-1,brain,72,60.0
chr16,+,3191992,3191993,0,TRP-AGG1-1,brain,71,60.0
chr16,-,3191993,3191994,0,TRP-AGG1-1,brain,71,60.0
chr16,+,3192015,3192016,0,TRP-AGG1-1,brain,71,60.0
chr16,-,3192016,3192017,0,TRP-AGG1-1,brain,71,60.0
chr16,+,3192026,3192027,0,TRP-AGG1-1,brain,71,60.0
chr16,-,3192027,3192028,0,TRP-AGG1-1,brain,71,60.0
chr16,+,3192036,3192037,0,TRP-AGG1-1,brain,71,60.0
chr16,-,3192037,3192038,0,TRP-AGG1-1,brain,71,60.0
chr16,+,3192049,3192050,0,TRP-AGG1-1,brain,71,60.0
chr16,-,3192050,3192051,0,TRP-AGG1-1,brain,71,60.0
chr16,+,3192053,3192054,0,TRP-AGG1-1,brain,71,60.0
chr16,-,3192054,3192055,0,TRP-AGG1-1,brain,71,60.0
chr16,+,3802828,3802829,100,Random515,brain,822,40.0
chr16,-,3802829,3802830,100,Random515,brain,822,40.0
chr16,+,3802891,3802892,66,Random515,brain,822,40.0
chr16,-,3802892,3802893,100,Random515,brain,822,40.0
chr16,+,3802902,3802903,100,Random515,brain,822,40.0
chr16,-,3802903,3802904,85,Random515,brain,822,40.0
chr16,+,3802996,3802997,100,Random515,brain,822,40.0
chr16,-,3802997,3802998,100,Random515,brain,822,40.0
chr16,+,3803054,3803055,100,Random515,brain,822,40.0
chr16,-,3803055,3803056,100,Random515,brain,822,40.0
chr16,+,3803209,3803210,100,Random515,brain,822,40.0
chr16,-,3803210,3803211,100,Random515,brain,822,40.0
chr16,+,3803225,3803226,91,Random515,brain,822,40.0
chr16,-,3803226,3803227,100,Random515,brain,822,40.0
chr16,+,3803256,3803257,88,Random515,brain,822,40.0
chr16,-,3803257,3803258,50,Random515,brain,822,40.0
chr16,+,3803259,3803260,81,Random515,brain,822,40.0
chr16,-,3803260,3803261,50,Random515,brain,822,40.0
chr16,+,3803287,3803288,100,Random515,brain,822,40.0
chr16,-,3803288,3803289,100,Random515,brain,822,40.0
chr16,+,3803324,3803325,100,Random515,brain,822,40.0
chr16,-,3803325,3803326,100,Random515,brain,822,40.0
chr16,+,3803366,3803367,100,Random515,brain,822,40.0
chr16,-,3803367,3803368,100,Random515,brain,822,40.0
chr16,+,3803372,3803373,100,Random515,brain,822,40.0
chr16,-,3803373,3803374,100,Random515,brain,822,40.0
chr16,+,3803376,3803377,100,Random515,brain,822,40.0
chr16,-,3803377,3803378,100,Random515,brain,822,40.0
chr16,+,3803396,3803397,100,Random515,brain,822,40.0
chr16,-,3803397,3803398,100,Random515,brain,822,40.0
chr16,+,3803458,3803459,100,Random515,brain,822,40.0
chr16,-,3803459,3803460,100,Random515,brain,822,40.0
chr16,+,3803460,3803461,100,Random515,brain,822,40.0
chr16,-,3803461,3803462,100,Random515,brain,822,40.0
chr16,+,3803482,3803483,94,Random515,brain,822,40.0
chr16,-,3803483,3803484,75,Random515,brain,822,40.0
chr16,+,3803490,3803491,94,Random515,brain,822,40.0
chr16,-,3803491,3803492,100,Random515,brain,822,40.0
chr16,+,13397930,13397931,0,Random66,brain,186,60.0
chr16,-,13397931,13397932,0,Random66,brain,186,60.0
chr16,+,13398038,13398039,20,Random66,brain,186,60.0
chr16,-,13398039,13398040,0,Random66,brain,186,60.0
chr16,+,13398045,13398046,0,Random66,brain,186,60.0
chr16,-,13398046,13398047,0,Random66,brain,186,60.0
chr16,+,13398068,13398069,50,Random66,brain,186,60.0
chr16,-,13398069,13398070,50,Random66,brain,186,60.0
chr16,+,14009148,14009149,100,Random621,brain,566,40.0
chr16,-,14009149,14009150,81,Random621,brain,566,40.0
chr16,+,14009298,14009299,0,Random621,brain,566,40.0
chr16,-,14009299,14009300,0,Random621,brain,566,40.0
chr16,+,14368204,14368205,100,Random894,brain,1051,60.0
chr16,-,14368205,14368206,100,Random894,brain,1051,60.0
chr16,+,14368327,14368328,100,Random894,brain,1051,60.0
chr16,-,14368328,14368329,75,Random894,brain,1051,60.0
chr16,+,14368642,14368643,100,Random894,brain,1051,60.0
chr16,-,14368643,14368644,88,Random894,brain,1051,60.0
chr16,+,14368652,14368653,100,Random894,brain,1051,60.0
chr16,-,14368653,14368654,60,Random894,brain,1051,60.0
chr16,+,14368677,14368678,100,Random894,brain,1051,60.0
chr16,-,14368678,14368679,81,Random894,brain,1051,60.0
chr16,+,14368812,14368813,75,Random894,brain,1051,60.0
chr16,-,14368813,14368814,100,Random894,brain,1051,60.0
chr16,+,14368883,14368884,100,Random894,brain,1051,60.0
chr16,-,14368884,14368885,33,Random894,brain,1051,60.0
chr16,+,14368902,14368903,60,Random894,brain,1051,60.0
chr16,-,14368903,14368904,100,Random894,brain,1051,60.0
chr16,+,14368980,14368981,100,Random894,brain,1051,60.0
chr16,-,14368981,14368982,100,Random894,brain,1051,60.0
chr16,+,14369021,14369022,75,Random894,brain,1051,60.0
chr16,-,14369022,14369023,100,Random894,brain,1051,60.0
chr16,+,14369089,14369090,100,Random894,brain,1051,60.0
chr16,-,14369090,14369091,100,Random894,brain,1051,60.0
chr16,-,14369114,14369115,100,Random894,brain,1051,60.0
chr16,+,15953611,15953612,88,Random889,brain,593,60.0
chr16,-,15953612,15953613,50,Random889,brain,593,60.0
chr16,+,15953700,15953701,100,Random889,brain,593,60.0
chr16,-,15953701,15953702,100,Random889,brain,593,60.0
chr16,+,15953703,15953704,100,Random889,brain,593,60.0
chr16,-,15953704,15953705,100,Random889,brain,593,60.0
chr16,+,15953796,15953797,100,Random889,brain,593,60.0
chr16,-,15953797,15953798,100,Random889,brain,593,60.0
chr16,+,15953910,15953911,100,Random889,brain,593,60.0
chr16,-,15953911,15953912,94,Random889,brain,593,60.0
chr16,+,15953913,15953914,80,Random889,brain,593,60.0
chr16,-,15953914,15953915,88,Random889,brain,593,60.0
chr16,+,15954045,15954046,0,Random889,brain,593,60.0
chr16,-,15954046,15954047,30,Random889,brain,593,60.0
chr16,+,15954075,15954076,100,Random889,brain,593,60.0
chr16,-,15954076,15954077,100,Random889,brain,593,60.0
chr16,+,15954101,15954102,100,Random889,brain,593,60.0
chr16,-,15954102,15954103,100,Random889,brain,593,60.0
chr16,+,15954131,15954132,100,Random889,brain,593,60.0
chr16,-,15954132,15954133,100,Random889,brain,593,60.0
chr16,+,15954151,15954152,66,Random889,brain,593,60.0
chr16,-,15954152,15954153,100,Random889,brain,593,60.0
chr16,-,16243026,16243027,42,Random643,brain,735,40.0
chr16,+,16243075,16243076,100,Random643,brain,735,40.0
chr16,-,16243076,16243077,100,Random643,brain,735,40.0
chr16,+,16243132,16243133,100,Random643,brain,735,40.0
chr16,-,16243133,16243134,100,Random643,brain,735,40.0
chr16,+,16243150,16243151,100,Random643,brain,735,40.0
chr16,-,16243151,16243152,100,Random643,brain,735,40.0
chr16,+,16243163,16243164,100,Random643,brain,735,40.0
chr16,-,16243164,16243165,100,Random643,brain,735,40.0
chr16,+,16243166,16243167,100,Random643,brain,735,40.0
chr16,-,16243167,16243168,100,Random643,brain,735,40.0
chr16,-,16243171,16243172,100,Random643,brain,735,40.0
chr16,+,16243417,16243418,100,Random643,brain,735,40.0
chr16,-,16243418,16243419,100,Random643,brain,735,40.0
chr16,-,16243633,16243634,100,Random643,brain,735,40.0
chr16,-,16243649,16243650,100,Random643,brain,735,40.0
chr16,+,17838057,17838058,83,Random842,brain,841,40.0
chr16,-,17838058,17838059,90,Random842,brain,841,40.0
chr16,+,17838188,17838189,90,Random842,brain,841,40.0
chr16,-,17838189,17838190,100,Random842,brain,841,40.0
chr16,+,17838270,17838271,75,Random842,brain,841,40.0
chr16,-,17838271,17838272,100,Random842,brain,841,40.0
chr16,+,17838397,17838398,100,Random842,brain,841,40.0
chr16,+,17838413,17838414,88,Random842,brain,841,40.0
chr16,+,17838428,17838429,100,Random842,brain,841,40.0
chr16,+,17838498,17838499,100,Random842,brain,841,40.0
chr16,-,17838499,17838500,100,Random842,brain,841,40.0
chr16,+,17970404,17970405,33,Random206,brain,1130,40.0
chr16,-,17970405,17970406,44,Random206,brain,1130,40.0
chr16,+,17970485,17970486,11,Random206,brain,1130,40.0
chr16,-,17970486,17970487,22,Random206,brain,1130,40.0
chr16,+,17970540,17970541,0,Random206,brain,1130,40.0
chr16,-,17970541,17970542,30,Random206,brain,1130,40.0
chr16,+,17970959,17970960,100,Random206,brain,1130,40.0
chr16,-,17970960,17970961,83,Random206,brain,1130,40.0
chr16,+,17970969,17970970,83,Random206,brain,1130,40.0
chr16,-,17970970,17970971,50,Random206,brain,1130,40.0
chr16,+,17971043,17971044,0,Random206,brain,1130,40.0
chr16,-,17971044,17971045,50,Random206,brain,1130,40.0
chr16,+,17971302,17971303,16,Random206,brain,1130,40.0
chr16,-,17971303,17971304,6,Random206,brain,1130,40.0
chr16,+,17971360,17971361,47,Random206,brain,1130,40.0
chr16,-,17971361,17971362,28,Random206,brain,1130,40.0
chr16,+,17971437,17971438,76,Random206,brain,1130,40.0
chr16,-,17971438,17971439,66,Random206,brain,1130,40.0
chr16,+,22195716,22195717,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,-,22195717,22195718,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,+,22195726,22195727,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,-,22195727,22195728,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,+,22195734,22195735,6,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,-,22195735,22195736,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,+,22195740,22195741,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,-,22195741,22195742,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,+,22195765,22195766,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,-,22195766,22195767,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,+,22195779,22195780,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,-,22195780,22195781,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,+,22195785,22195786,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,-,22195786,22195787,0,tRNA-Leu-TAG-3-1,brain,81,60.0
chr16,+,22197039,22197040,31,Random52,brain,989,40.0
chr16,-,22197040,22197041,23,Random52,brain,989,40.0
chr16,+,22197141,22197142,65,Random52,brain,989,40.0
chr16,-,22197142,22197143,83,Random52,brain,989,40.0
chr16,+,22197161,22197162,88,Random52,brain,989,40.0
chr16,-,22197162,22197163,100,Random52,brain,989,40.0
chr16,+,22197289,22197290,100,Random52,brain,989,40.0
chr16,-,22197290,22197291,100,Random52,brain,989,40.0
chr16,+,22197291,22197292,100,Random52,brain,989,40.0
chr16,-,22197292,22197293,100,Random52,brain,989,40.0
chr16,+,22197361,22197362,90,Random52,brain,989,40.0
chr16,-,22197362,22197363,50,Random52,brain,989,40.0
chr16,+,22197379,22197380,0,Random52,brain,989,40.0
chr16,-,22197380,22197381,0,Random52,brain,989,40.0
chr16,+,22197457,22197458,64,Random52,brain,989,40.0
chr16,-,22197458,22197459,0,Random52,brain,989,40.0
chr16,+,22197496,22197497,92,Random52,brain,989,40.0
chr16,+,22197519,22197520,100,Random52,brain,989,40.0
chr16,+,22197521,22197522,94,Random52,brain,989,40.0
chr16,+,22197527,22197528,94,Random52,brain,989,40.0
chr16,+,22197543,22197544,100,Random52,brain,989,40.0
chr16,+,22197551,22197552,87,Random52,brain,989,40.0
chr16,+,22197653,22197654,75,Random52,brain,989,40.0
chr16,-,22197654,22197655,100,Random52,brain,989,40.0
chr16,+,22197747,22197748,91,Random52,brain,989,40.0
chr16,-,22197748,22197749,75,Random52,brain,989,40.0
chr16,+,22197753,22197754,66,Random52,brain,989,40.0
chr16,-,22197754,22197755,75,Random52,brain,989,40.0
chr16,+,30121895,30121896,100,Random30,brain,972,60.0
chr16,-,30121896,30121897,100,Random30,brain,972,60.0
chr16,+,30121916,30121917,100,Random30,brain,972,60.0
chr16,-,30121917,30121918,100,Random30,brain,972,60.0
chr16,+,30121921,30121922,100,Random30,brain,972,60.0
chr16,-,30121922,30121923,50,Random30,brain,972,60.0
chr16,+,30121925,30121926,100,Random30,brain,972,60.0
chr16,-,30121926,30121927,100,Random30,brain,972,60.0
chr16,+,30121947,30121948,100,Random30,brain,972,60.0
chr16,-,30121948,30121949,100,Random30,brain,972,60.0
chr16,+,30121974,30121975,100,Random30,brain,972,60.0
chr16,-,30121975,30121976,100,Random30,brain,972,60.0
chr16,+,30121976,30121977,100,Random30,brain,972,60.0
chr16,-,30121977,30121978,100,Random30,brain,972,60.0
chr16,+,30121985,30121986,100,Random30,brain,972,60.0
chr16,-,30121986,30121987,100,Random30,brain,972,60.0
chr16,+,30121989,30121990,100,Random30,brain,972,60.0
chr16,-,30121990,30121991,100,Random30,brain,972,60.0
chr16,+,30122002,30122003,100,Random30,brain,972,60.0
chr16,-,30122003,30122004,100,Random30,brain,972,60.0
chr16,+,30122016,30122017,100,Random30,brain,972,60.0
chr16,-,30122017,30122018,100,Random30,brain,972,60.0
chr16,+,30122056,30122057,50,Random30,brain,972,60.0
chr16,+,30122195,30122196,100,Random30,brain,972,60.0
chr16,-,30122196,30122197,100,Random30,brain,972,60.0
chr16,+,30122203,30122204,50,Random30,brain,972,60.0
chr16,-,30122204,30122205,83,Random30,brain,972,60.0
chr16,+,30122235,30122236,100,Random30,brain,972,60.0
chr16,-,30122236,30122237,100,Random30,brain,972,60.0
chr16,+,30122292,30122293,50,Random30,brain,972,60.0
chr16,-,30122293,30122294,80,Random30,brain,972,60.0
chr16,+,30122334,30122335,100,Random30,brain,972,60.0
chr16,-,30122335,30122336,0,Random30,brain,972,60.0
chr16,+,30122446,30122447,100,Random30,brain,972,60.0
chr16,-,30122447,30122448,50,Random30,brain,972,60.0
chr16,-,30122454,30122455,50,Random30,brain,972,60.0
chr16,-,30122490,30122491,0,Random30,brain,972,60.0
chr16,-,30122499,30122500,50,Random30,brain,972,60.0
chr16,-,30122548,30122549,50,Random30,brain,972,60.0
chr16,-,30122609,30122610,0,Random30,brain,972,60.0
chr16,-,30122678,30122679,10,Random30,brain,972,60.0
chr16,+,30122709,30122710,0,Random30,brain,972,60.0
chr16,-,30122710,30122711,28,Random30,brain,972,60.0
chr16,+,30122717,30122718,0,Random30,brain,972,60.0
chr16,-,30122718,30122719,14,Random30,brain,972,60.0
chr16,+,30122741,30122742,0,Random30,brain,972,60.0
chr16,-,30122742,30122743,33,Random30,brain,972,60.0
chr16,+,30122746,30122747,0,Random30,brain,972,60.0
chr16,-,30122747,30122748,16,Random30,brain,972,60.0
chr16,+,30122763,30122764,0,Random30,brain,972,60.0
chr16,-,30122764,30122765,25,Random30,brain,972,60.0
chr16,+,30122765,30122766,0,Random30,brain,972,60.0
chr16,-,30122766,30122767,25,Random30,brain,972,60.0
chr16,+,30122783,30122784,0,Random30,brain,972,60.0
chr16,-,30122784,30122785,0,Random30,brain,972,60.0
chr16,+,30122847,30122848,0,Random30,brain,972,60.0
chr16,-,30122848,30122849,0,Random30,brain,972,60.0
chr16,+,30122856,30122857,0,Random30,brain,972,60.0
chr16,-,30122857,30122858,0,Random30,brain,972,60.0
chr16,+,31370143,31370144,0,Random735,brain,1349,60.0
chr16,-,31370144,31370145,25,Random735,brain,1349,60.0
chr16,+,31370201,31370202,0,Random735,brain,1349,60.0
chr16,-,31370202,31370203,40,Random735,brain,1349,60.0
chr16,+,31370206,31370207,0,Random735,brain,1349,60.0
chr16,-,31370207,31370208,40,Random735,brain,1349,60.0
chr16,+,31370244,31370245,25,Random735,brain,1349,60.0
chr16,-,31370245,31370246,60,Random735,brain,1349,60.0
chr16,+,31370246,31370247,25,Random735,brain,1349,60.0
chr16,-,31370247,31370248,50,Random735,brain,1349,60.0
chr16,+,31370410,31370411,9,Random735,brain,1349,60.0
chr16,-,31370411,31370412,0,Random735,brain,1349,60.0
chr16,+,31370429,31370430,71,Random735,brain,1349,60.0
chr16,-,31370430,31370431,100,Random735,brain,1349,60.0
chr16,+,31370431,31370432,62,Random735,brain,1349,60.0
chr16,-,31370432,31370433,80,Random735,brain,1349,60.0
chr16,+,31370504,31370505,0,Random735,brain,1349,60.0
chr16,-,31370505,31370506,0,Random735,brain,1349,60.0
chr16,+,31370589,31370590,0,Random735,brain,1349,60.0
chr16,-,31370590,31370591,0,Random735,brain,1349,60.0
chr16,+,31370693,31370694,28,Random735,brain,1349,60.0
chr16,-,31370694,31370695,25,Random735,brain,1349,60.0
chr16,+,31370763,31370764,20,Random735,brain,1349,60.0
chr16,-,31370764,31370765,16,Random735,brain,1349,60.0
chr16,+,31370794,31370795,25,Random735,brain,1349,60.0
chr16,-,31370795,31370796,0,Random735,brain,1349,60.0
chr16,+,31370800,31370801,12,Random735,brain,1349,60.0
chr16,-,31370801,31370802,0,Random735,brain,1349,60.0
chr16,+,31370811,31370812,25,Random735,brain,1349,60.0
chr16,-,31370812,31370813,16,Random735,brain,1349,60.0
chr16,+,31370845,31370846,25,Random735,brain,1349,60.0
chr16,-,31370846,31370847,12,Random735,brain,1349,60.0
chr16,+,31370860,31370861,16,Random735,brain,1349,60.0
chr16,-,31370861,31370862,16,Random735,brain,1349,60.0
chr16,+,31370992,31370993,0,Random735,brain,1349,60.0
chr16,-,31370993,31370994,2,Random735,brain,1349,60.0
chr16,+,31371083,31371084,0,Random735,brain,1349,60.0
chr16,-,31371084,31371085,4,Random735,brain,1349,60.0
chr16,+,31371088,31371089,0,Random735,brain,1349,60.0
chr16,-,31371089,31371090,4,Random735,brain,1349,60.0
chr16,+,31371090,31371091,0,Random735,brain,1349,60.0
chr16,-,31371091,31371092,0,Random735,brain,1349,60.0
chr16,+,31371139,31371140,0,Random735,brain,1349,60.0
chr16,-,31371140,31371141,6,Random735,brain,1349,60.0
chr16,+,31371191,31371192,0,Random735,brain,1349,60.0
chr16,-,31371192,31371193,0,Random735,brain,1349,60.0
chr16,+,31371279,31371280,0,Random735,brain,1349,60.0
chr16,-,31371280,31371281,0,Random735,brain,1349,60.0
chr16,+,31371297,31371298,0,Random735,brain,1349,60.0
chr16,-,31371298,31371299,0,Random735,brain,1349,60.0
chr16,+,31371300,31371301,0,Random735,brain,1349,60.0
chr16,-,31371301,31371302,0,Random735,brain,1349,60.0
chr16,+,31371316,31371317,0,Random735,brain,1349,60.0
chr16,-,31371317,31371318,0,Random735,brain,1349,60.0
chr16,+,31371328,31371329,0,Random735,brain,1349,60.0
chr16,-,31371329,31371330,0,Random735,brain,1349,60.0
chr16,+,31371381,31371382,0,Random735,brain,1349,60.0
chr16,+,31371398,31371399,0,Random735,brain,1349,60.0
chr16,+,31371409,31371410,0,Random735,brain,1349,60.0
chr16,+,31653460,31653461,3,Random144,brain,762,40.0
chr16,-,31653461,31653462,0,Random144,brain,762,40.0
chr16,+,31653487,31653488,10,Random144,brain,762,40.0
chr16,-,31653488,31653489,0,Random144,brain,762,40.0
chr16,+,31653540,31653541,0,Random144,brain,762,40.0
chr16,-,31653541,31653542,0,Random144,brain,762,40.0
chr16,+,31654136,31654137,50,Random144,brain,762,40.0
chr16,-,31654137,31654138,85,Random144,brain,762,40.0
chr16,+,31654138,31654139,100,Random144,brain,762,40.0
chr16,-,31654139,31654140,85,Random144,brain,762,40.0
chr16,+,31654176,31654177,0,Random144,brain,762,40.0
chr16,-,31654177,31654178,0,Random144,brain,762,40.0
chr16,-,32056935,32056936,0,Random528,brain,706,40.0
chr16,+,34780849,34780850,0,Random723,brain,794,20.0
chr16,-,34780850,34780851,11,Random723,brain,794,20.0
chr16,+,34780913,34780914,0,Random723,brain,794,20.0
chr16,-,34780914,34780915,6,Random723,brain,794,20.0
chr16,+,34780999,34781000,0,Random723,brain,794,20.0
chr16,-,34781000,34781001,0,Random723,brain,794,20.0
chr16,+,34781087,34781088,0,Random723,brain,794,20.0
chr16,-,34781088,34781089,0,Random723,brain,794,20.0
chr16,+,34781116,34781117,10,Random723,brain,794,20.0
chr16,-,34781117,34781118,28,Random723,brain,794,20.0
chr16,+,34781249,34781250,0,Random723,brain,794,20.0
chr16,-,34781250,34781251,0,Random723,brain,794,20.0
chr16,+,34781397,34781398,2,Random723,brain,794,20.0
chr16,-,34781398,34781399,0,Random723,brain,794,20.0
chr16,+,34781444,34781445,7,Random723,brain,794,20.0
