Chromosome,Strand,Start,End,Methylation_Percentage,GeneName,Tissue,Length,Median_CG_Content
chr10,-,23602759,23602760,0.0,Random45,epithelium,446,40.0
chr10,-,23602760,23602761,0.0,Random45,epithelium,446,40.0
chr10,-,23602761,23602762,0.0,Random45,epithelium,446,40.0
chr10,-,23602764,23602765,0.0,Random45,epithelium,446,40.0
chr10,-,23602772,23602773,20.0,Random45,epithelium,446,40.0
chr10,-,23602773,23602774,0.0,Random45,epithelium,446,40.0
chr10,-,23602776,23602777,0.0,Random45,epithelium,446,40.0
chr10,+,23602783,23602784,0.0,Random45,epithelium,446,40.0
chr10,+,23602784,23602785,16.0,Random45,epithelium,446,40.0
chr10,+,23602787,23602788,0.0,Random45,epithelium,446,40.0
chr10,-,23602792,23602793,0.0,Random45,epithelium,446,40.0
chr10,-,23602794,23602795,0.0,Random45,epithelium,446,40.0
chr10,-,23602796,23602797,0.0,Random45,epithelium,446,40.0
chr10,+,23602797,23602798,0.0,Random45,epithelium,446,40.0
chr10,-,23602803,23602804,0.0,Random45,epithelium,446,40.0
chr10,-,23602804,23602805,0.0,Random45,epithelium,446,40.0
chr10,-,23602805,23602806,0.0,Random45,epithelium,446,40.0
chr10,-,23602807,23602807,16.0,Random45,epithelium,446,40.0
chr10,+,28029993,28029994,0.0,Random8,epithelium,1143,20.0
chr10,-,28029997,28029998,0.0,Random8,epithelium,1143,20.0
chr10,+,28029998,28029999,0.0,Random8,epithelium,1143,20.0
chr10,+,28030006,28030007,0.0,Random8,epithelium,1143,20.0
chr10,-,28030011,28030012,0.0,Random8,epithelium,1143,20.0
chr10,-,28030015,28030016,0.0,Random8,epithelium,1143,20.0
chr10,-,28030016,28030017,0.0,Random8,epithelium,1143,20.0
chr10,-,28030030,28030031,0.0,Random8,epithelium,1143,20.0
chr10,-,28030032,28030033,0.0,Random8,epithelium,1143,20.0
chr10,-,28030034,28030035,0.0,Random8,epithelium,1143,20.0
chr10,+,28030039,28030040,0.0,Random8,epithelium,1143,20.0
chr10,+,28030041,28030042,0.0,Random8,epithelium,1143,20.0
chr10,+,28030042,28030043,0.0,Random8,epithelium,1143,20.0
chr10,+,28030044,28030045,0.0,Random8,epithelium,1143,20.0
chr10,+,28030046,28030047,0.0,Random8,epithelium,1143,20.0
chr10,+,28030047,28030048,0.0,Random8,epithelium,1143,20.0
chr10,+,28030048,28030049,0.0,Random8,epithelium,1143,20.0
chr10,-,28030051,28030052,0.0,Random8,epithelium,1143,20.0
chr10,+,28030062,28030063,0.0,Random8,epithelium,1143,20.0
chr10,+,28030064,28030065,0.0,Random8,epithelium,1143,20.0
chr10,+,28030070,28030071,0.0,Random8,epithelium,1143,20.0
chr10,-,28030075,28030076,0.0,Random8,epithelium,1143,20.0
chr10,+,28030076,28030077,0.0,Random8,epithelium,1143,20.0
chr10,-,28030080,28030081,0.0,Random8,epithelium,1143,20.0
chr10,-,28030085,28030086,0.0,Random8,epithelium,1143,20.0
chr10,-,28030086,28030087,0.0,Random8,epithelium,1143,20.0
chr10,+,28030090,28030091,0.0,Random8,epithelium,1143,20.0
chr10,+,28030093,28030094,0.0,Random8,epithelium,1143,20.0
chr10,-,28030098,28030099,0.0,Random8,epithelium,1143,20.0
chr10,+,28030100,28030101,0.0,Random8,epithelium,1143,20.0
chr10,+,28030101,28030102,0.0,Random8,epithelium,1143,20.0
chr10,+,28030104,28030105,0.0,Random8,epithelium,1143,20.0
chr10,-,28030112,28030113,0.0,Random8,epithelium,1143,20.0
chr10,-,28030116,28030117,0.0,Random8,epithelium,1143,20.0
chr10,-,28030117,28030118,0.0,Random8,epithelium,1143,20.0
chr10,-,28030123,28030124,0.0,Random8,epithelium,1143,20.0
chr10,-,28030127,28030128,0.0,Random8,epithelium,1143,20.0
chr10,-,28030148,28030149,0.0,Random8,epithelium,1143,20.0
chr10,+,28030161,28030162,0.0,Random8,epithelium,1143,20.0
chr10,+,28030162,28030163,0.0,Random8,epithelium,1143,20.0
chr10,+,28030166,28030167,0.0,Random8,epithelium,1143,20.0
chr10,-,28030171,28030172,0.0,Random8,epithelium,1143,20.0
chr10,-,28030175,28030176,0.0,Random8,epithelium,1143,20.0
chr10,+,28030180,28030181,0.0,Random8,epithelium,1143,20.0
chr10,+,28030185,28030186,0.0,Random8,epithelium,1143,20.0
chr10,-,28030190,28030191,0.0,Random8,epithelium,1143,20.0
chr10,+,28030191,28030192,0.0,Random8,epithelium,1143,20.0
chr10,+,28030194,28030195,0.0,Random8,epithelium,1143,20.0
chr10,+,28030197,28030198,0.0,Random8,epithelium,1143,20.0
chr10,-,28030201,28030202,0.0,Random8,epithelium,1143,20.0
chr10,-,28030204,28030205,0.0,Random8,epithelium,1143,20.0
chr10,-,28030211,28030212,0.0,Random8,epithelium,1143,20.0
chr10,-,28030214,28030215,0.0,Random8,epithelium,1143,20.0
chr10,-,28030222,28030223,0.0,Random8,epithelium,1143,20.0
chr10,+,28030223,28030224,0.0,Random8,epithelium,1143,20.0
chr10,-,28030229,28030230,0.0,Random8,epithelium,1143,20.0
chr10,+,28030236,28030237,0.0,Random8,epithelium,1143,20.0
chr10,-,28030239,28030240,0.0,Random8,epithelium,1143,20.0
chr10,+,28030240,28030241,0.0,Random8,epithelium,1143,20.0
chr10,-,28030248,28030249,0.0,Random8,epithelium,1143,20.0
chr10,+,28030250,28030251,0.0,Random8,epithelium,1143,20.0
chr10,+,28030257,28030258,0.0,Random8,epithelium,1143,20.0
chr10,+,28030259,28030260,0.0,Random8,epithelium,1143,20.0
chr10,-,28030262,28030263,0.0,Random8,epithelium,1143,20.0
chr10,+,28030267,28030268,0.0,Random8,epithelium,1143,20.0
chr10,+,28030269,28030270,0.0,Random8,epithelium,1143,20.0
chr10,+,28030271,28030272,0.0,Random8,epithelium,1143,20.0
chr10,-,28030276,28030277,0.0,Random8,epithelium,1143,20.0
chr10,-,28030278,28030279,0.0,Random8,epithelium,1143,20.0
chr10,-,28030279,28030280,0.0,Random8,epithelium,1143,20.0
chr10,-,28030280,28030281,0.0,Random8,epithelium,1143,20.0
chr10,+,28030283,28030284,0.0,Random8,epithelium,1143,20.0
chr10,+,28030293,28030294,0.0,Random8,epithelium,1143,20.0
chr10,+,28030301,28030302,0.0,Random8,epithelium,1143,20.0
chr10,+,28030303,28030304,0.0,Random8,epithelium,1143,20.0
chr10,-,28030306,28030307,0.0,Random8,epithelium,1143,20.0
chr10,-,28030307,28030308,0.0,Random8,epithelium,1143,20.0
chr10,-,28030322,28030323,0.0,Random8,epithelium,1143,20.0
chr10,-,28030324,28030325,0.0,Random8,epithelium,1143,20.0
chr10,-,28030327,28030328,0.0,Random8,epithelium,1143,20.0
chr10,-,28030328,28030329,0.0,Random8,epithelium,1143,20.0
chr10,-,28030332,28030333,0.0,Random8,epithelium,1143,20.0
chr10,-,28030333,28030334,0.0,Random8,epithelium,1143,20.0
chr10,-,28030334,28030335,0.0,Random8,epithelium,1143,20.0
chr10,-,28030337,28030338,0.0,Random8,epithelium,1143,20.0
chr10,-,28030341,28030342,0.0,Random8,epithelium,1143,20.0
chr10,-,28030342,28030343,0.0,Random8,epithelium,1143,20.0
chr10,-,28030344,28030345,0.0,Random8,epithelium,1143,20.0
chr10,-,28030347,28030348,0.0,Random8,epithelium,1143,20.0
chr10,-,28030348,28030349,0.0,Random8,epithelium,1143,20.0
chr10,-,28030350,28030351,0.0,Random8,epithelium,1143,20.0
chr10,-,28030351,28030352,0.0,Random8,epithelium,1143,20.0
chr10,-,28030356,28030357,0.0,Random8,epithelium,1143,20.0
chr10,-,28030359,28030360,0.0,Random8,epithelium,1143,20.0
chr10,-,28030360,28030361,0.0,Random8,epithelium,1143,20.0
chr10,-,28030361,28030362,0.0,Random8,epithelium,1143,20.0
chr10,-,28030365,28030366,0.0,Random8,epithelium,1143,20.0
chr10,-,28030372,28030373,0.0,Random8,epithelium,1143,20.0
chr10,+,28030377,28030378,0.0,Random8,epithelium,1143,20.0
chr10,+,28030383,28030384,0.0,Random8,epithelium,1143,20.0
chr10,-,28030387,28030388,0.0,Random8,epithelium,1143,20.0
chr10,-,28030388,28030389,0.0,Random8,epithelium,1143,20.0
chr10,-,28030391,28030392,0.0,Random8,epithelium,1143,20.0
chr10,-,28030395,28030396,0.0,Random8,epithelium,1143,20.0
chr10,-,28030405,28030406,0.0,Random8,epithelium,1143,20.0
chr10,-,28030417,28030418,0.0,Random8,epithelium,1143,20.0
chr10,-,28030421,28030422,0.0,Random8,epithelium,1143,20.0
chr10,+,28030422,28030423,0.0,Random8,epithelium,1143,20.0
chr10,+,28030424,28030425,0.0,Random8,epithelium,1143,20.0
chr10,-,28030429,28030430,0.0,Random8,epithelium,1143,20.0
chr10,-,28030431,28030432,0.0,Random8,epithelium,1143,20.0
chr10,-,28030433,28030434,0.0,Random8,epithelium,1143,20.0
chr10,-,28030435,28030436,0.0,Random8,epithelium,1143,20.0
chr10,-,28030440,28030441,0.0,Random8,epithelium,1143,20.0
chr10,+,28030442,28030443,0.0,Random8,epithelium,1143,20.0
chr10,+,28030445,28030446,0.0,Random8,epithelium,1143,20.0
chr10,-,28030457,28030458,0.0,Random8,epithelium,1143,20.0
chr10,+,28030460,28030461,6.0,Random8,epithelium,1143,20.0
chr10,-,28030481,28030482,0.0,Random8,epithelium,1143,20.0
chr10,-,28030484,28030485,0.0,Random8,epithelium,1143,20.0
chr10,-,28030489,28030490,0.0,Random8,epithelium,1143,20.0
chr10,-,28030490,28030491,0.0,Random8,epithelium,1143,20.0
chr10,-,28030492,28030493,0.0,Random8,epithelium,1143,20.0
chr10,+,28030497,28030498,0.0,Random8,epithelium,1143,20.0
chr10,+,28030498,28030499,9.0,Random8,epithelium,1143,20.0
chr10,+,28030502,28030503,0.0,Random8,epithelium,1143,20.0
chr10,-,28030511,28030512,0.0,Random8,epithelium,1143,20.0
chr10,-,28030518,28030519,0.0,Random8,epithelium,1143,20.0
chr10,+,28030519,28030520,0.0,Random8,epithelium,1143,20.0
chr10,-,28030522,28030523,0.0,Random8,epithelium,1143,20.0
chr10,-,28030524,28030525,0.0,Random8,epithelium,1143,20.0
chr10,-,28030527,28030528,0.0,Random8,epithelium,1143,20.0
chr10,-,28030531,28030532,0.0,Random8,epithelium,1143,20.0
chr10,+,28030535,28030536,0.0,Random8,epithelium,1143,20.0
chr10,+,28030536,28030537,0.0,Random8,epithelium,1143,20.0
chr10,+,28030544,28030545,0.0,Random8,epithelium,1143,20.0
chr10,+,28030546,28030547,0.0,Random8,epithelium,1143,20.0
chr10,-,28030553,28030554,0.0,Random8,epithelium,1143,20.0
chr10,+,28030561,28030562,3.0,Random8,epithelium,1143,20.0
chr10,+,28030563,28030564,3.0,Random8,epithelium,1143,20.0
chr10,-,28030567,28030568,0.0,Random8,epithelium,1143,20.0
chr10,-,28030570,28030571,0.0,Random8,epithelium,1143,20.0
chr10,-,28030571,28030572,0.0,Random8,epithelium,1143,20.0
chr10,+,28030572,28030573,4.0,Random8,epithelium,1143,20.0
chr10,+,28030579,28030580,0.0,Random8,epithelium,1143,20.0
chr10,+,28030587,28030588,0.0,Random8,epithelium,1143,20.0
chr10,+,28030589,28030590,0.0,Random8,epithelium,1143,20.0
chr10,-,28030592,28030593,0.0,Random8,epithelium,1143,20.0
chr10,+,28030595,28030596,0.0,Random8,epithelium,1143,20.0
chr10,+,28030596,28030597,0.0,Random8,epithelium,1143,20.0
chr10,+,28030598,28030599,0.0,Random8,epithelium,1143,20.0
chr10,+,28030610,28030611,0.0,Random8,epithelium,1143,20.0
chr10,-,28030615,28030616,0.0,Random8,epithelium,1143,20.0
chr10,-,28030620,28030621,0.0,Random8,epithelium,1143,20.0
chr10,-,28030622,28030623,0.0,Random8,epithelium,1143,20.0
chr10,+,28030623,28030624,4.0,Random8,epithelium,1143,20.0
chr10,+,28030624,28030625,0.0,Random8,epithelium,1143,20.0
chr10,+,28030625,28030626,0.0,Random8,epithelium,1143,20.0
chr10,-,28030654,28030655,0.0,Random8,epithelium,1143,20.0
chr10,-,28030655,28030656,0.0,Random8,epithelium,1143,20.0
chr10,+,28030660,28030661,0.0,Random8,epithelium,1143,20.0
chr10,+,28030665,28030666,12.0,Random8,epithelium,1143,20.0
chr10,-,28030674,28030675,0.0,Random8,epithelium,1143,20.0
chr10,-,28030675,28030676,0.0,Random8,epithelium,1143,20.0
chr10,-,28030680,28030681,0.0,Random8,epithelium,1143,20.0
chr10,-,28030683,28030684,0.0,Random8,epithelium,1143,20.0
chr10,-,28030686,28030687,0.0,Random8,epithelium,1143,20.0
chr10,+,28030687,28030688,0.0,Random8,epithelium,1143,20.0
chr10,-,28030692,28030693,0.0,Random8,epithelium,1143,20.0
chr10,+,28030697,28030698,0.0,Random8,epithelium,1143,20.0
chr10,+,28030702,28030703,7.0,Random8,epithelium,1143,20.0
chr10,+,28030704,28030705,0.0,Random8,epithelium,1143,20.0
chr10,+,28030708,28030709,0.0,Random8,epithelium,1143,20.0
chr10,-,28030716,28030717,0.0,Random8,epithelium,1143,20.0
chr10,+,28030717,28030718,0.0,Random8,epithelium,1143,20.0
chr10,-,28030720,28030721,0.0,Random8,epithelium,1143,20.0
chr10,-,28030722,28030723,0.0,Random8,epithelium,1143,20.0
chr10,+,28030723,28030724,0.0,Random8,epithelium,1143,20.0
chr10,+,28030725,28030726,0.0,Random8,epithelium,1143,20.0
chr10,-,28030731,28030732,0.0,Random8,epithelium,1143,20.0
chr10,-,28030732,28030733,0.0,Random8,epithelium,1143,20.0
chr10,-,28030733,28030734,0.0,Random8,epithelium,1143,20.0
chr10,+,28030734,28030735,0.0,Random8,epithelium,1143,20.0
chr10,-,28030737,28030738,0.0,Random8,epithelium,1143,20.0
chr10,-,28030739,28030740,0.0,Random8,epithelium,1143,20.0
chr10,-,28030743,28030744,0.0,Random8,epithelium,1143,20.0
chr10,+,28030747,28030748,0.0,Random8,epithelium,1143,20.0
chr10,-,28030750,28030751,0.0,Random8,epithelium,1143,20.0
chr10,-,28030752,28030753,0.0,Random8,epithelium,1143,20.0
chr10,-,28030753,28030754,0.0,Random8,epithelium,1143,20.0
chr10,-,28030754,28030755,0.0,Random8,epithelium,1143,20.0
chr10,-,28030758,28030759,0.0,Random8,epithelium,1143,20.0
chr10,-,28030762,28030763,0.0,Random8,epithelium,1143,20.0
chr10,-,28030763,28030764,0.0,Random8,epithelium,1143,20.0
chr10,-,28030764,28030765,0.0,Random8,epithelium,1143,20.0
chr10,+,28030765,28030766,9.0,Random8,epithelium,1143,20.0
chr10,+,28030766,28030767,9.0,Random8,epithelium,1143,20.0
chr10,-,28030771,28030772,0.0,Random8,epithelium,1143,20.0
chr10,-,28030777,28030778,0.0,Random8,epithelium,1143,20.0
chr10,-,28030782,28030783,0.0,Random8,epithelium,1143,20.0
chr10,+,28030785,28030786,0.0,Random8,epithelium,1143,20.0
chr10,-,28030789,28030790,0.0,Random8,epithelium,1143,20.0
chr10,+,28030790,28030791,0.0,Random8,epithelium,1143,20.0
chr10,+,28030791,28030792,0.0,Random8,epithelium,1143,20.0
chr10,-,28030795,28030796,0.0,Random8,epithelium,1143,20.0
chr10,-,28030800,28030801,0.0,Random8,epithelium,1143,20.0
chr10,-,28030802,28030803,0.0,Random8,epithelium,1143,20.0
chr10,-,28030803,28030804,0.0,Random8,epithelium,1143,20.0
chr10,-,28030808,28030809,0.0,Random8,epithelium,1143,20.0
chr10,+,28030811,28030812,0.0,Random8,epithelium,1143,20.0
chr10,-,28030814,28030815,0.0,Random8,epithelium,1143,20.0
chr10,+,28030815,28030816,0.0,Random8,epithelium,1143,20.0
chr10,-,28030820,28030821,0.0,Random8,epithelium,1143,20.0
chr10,-,28030828,28030829,0.0,Random8,epithelium,1143,20.0
chr10,+,28030832,28030833,0.0,Random8,epithelium,1143,20.0
chr10,+,28030834,28030835,0.0,Random8,epithelium,1143,20.0
chr10,+,28030836,28030837,0.0,Random8,epithelium,1143,20.0
chr10,+,28030837,28030838,0.0,Random8,epithelium,1143,20.0
chr10,+,28030843,28030844,0.0,Random8,epithelium,1143,20.0
chr10,-,28030846,28030847,0.0,Random8,epithelium,1143,20.0
chr10,-,28030848,28030849,0.0,Random8,epithelium,1143,20.0
chr10,-,28030851,28030852,0.0,Random8,epithelium,1143,20.0
chr10,-,28030852,28030853,0.0,Random8,epithelium,1143,20.0
chr10,+,28030856,28030857,0.0,Random8,epithelium,1143,20.0
chr10,+,28030857,28030858,0.0,Random8,epithelium,1143,20.0
chr10,+,28030862,28030863,0.0,Random8,epithelium,1143,20.0
chr10,+,28030863,28030864,0.0,Random8,epithelium,1143,20.0
chr10,+,28030864,28030865,0.0,Random8,epithelium,1143,20.0
chr10,+,28030865,28030866,0.0,Random8,epithelium,1143,20.0
chr10,-,28030869,28030870,0.0,Random8,epithelium,1143,20.0
chr10,+,28030870,28030871,0.0,Random8,epithelium,1143,20.0
chr10,+,28030873,28030874,0.0,Random8,epithelium,1143,20.0
chr10,-,28030877,28030878,0.0,Random8,epithelium,1143,20.0
chr10,-,28030880,28030881,0.0,Random8,epithelium,1143,20.0
chr10,-,28030882,28030883,0.0,Random8,epithelium,1143,20.0
chr10,-,28030884,28030885,0.0,Random8,epithelium,1143,20.0
chr10,-,28030885,28030886,0.0,Random8,epithelium,1143,20.0
chr10,-,28030887,28030888,0.0,Random8,epithelium,1143,20.0
chr10,-,28030888,28030889,0.0,Random8,epithelium,1143,20.0
chr10,-,28030889,28030890,0.0,Random8,epithelium,1143,20.0
chr10,-,28030890,28030891,0.0,Random8,epithelium,1143,20.0
chr10,+,28030891,28030892,0.0,Random8,epithelium,1143,20.0
chr10,+,28030892,28030893,0.0,Random8,epithelium,1143,20.0
chr10,-,28030897,28030898,0.0,Random8,epithelium,1143,20.0
chr10,-,28030898,28030899,0.0,Random8,epithelium,1143,20.0
chr10,-,28030899,28030900,0.0,Random8,epithelium,1143,20.0
chr10,-,28030901,28030902,0.0,Random8,epithelium,1143,20.0
chr10,-,28030902,28030903,0.0,Random8,epithelium,1143,20.0
chr10,-,28030904,28030905,0.0,Random8,epithelium,1143,20.0
chr10,-,28030909,28030910,0.0,Random8,epithelium,1143,20.0
chr10,-,28030910,28030911,0.0,Random8,epithelium,1143,20.0
chr10,+,28030911,28030912,0.0,Random8,epithelium,1143,20.0
chr10,+,28030912,28030913,0.0,Random8,epithelium,1143,20.0
chr10,-,28030917,28030918,0.0,Random8,epithelium,1143,20.0
chr10,-,28030918,28030919,0.0,Random8,epithelium,1143,20.0
chr10,-,28030919,28030920,0.0,Random8,epithelium,1143,20.0
chr10,+,28030920,28030921,0.0,Random8,epithelium,1143,20.0
chr10,+,28030925,28030926,0.0,Random8,epithelium,1143,20.0
chr10,+,28030926,28030927,0.0,Random8,epithelium,1143,20.0
chr10,+,28030927,28030928,0.0,Random8,epithelium,1143,20.0
chr10,+,28030929,28030930,0.0,Random8,epithelium,1143,20.0
chr10,-,28030932,28030933,0.0,Random8,epithelium,1143,20.0
chr10,-,28030936,28030937,0.0,Random8,epithelium,1143,20.0
chr10,+,28030945,28030946,0.0,Random8,epithelium,1143,20.0
chr10,+,28030946,28030947,0.0,Random8,epithelium,1143,20.0
chr10,+,28030948,28030949,0.0,Random8,epithelium,1143,20.0
chr10,+,28030949,28030950,0.0,Random8,epithelium,1143,20.0
chr10,-,28030952,28030953,0.0,Random8,epithelium,1143,20.0
chr10,-,28030955,28030956,0.0,Random8,epithelium,1143,20.0
chr10,-,28030956,28030957,0.0,Random8,epithelium,1143,20.0
chr10,-,28030957,28030958,0.0,Random8,epithelium,1143,20.0
chr10,+,28030958,28030959,0.0,Random8,epithelium,1143,20.0
chr10,-,28030961,28030962,0.0,Random8,epithelium,1143,20.0
chr10,-,28030963,28030964,0.0,Random8,epithelium,1143,20.0
chr10,-,28030964,28030965,0.0,Random8,epithelium,1143,20.0
chr10,-,28030965,28030966,0.0,Random8,epithelium,1143,20.0
chr10,-,28030967,28030968,0.0,Random8,epithelium,1143,20.0
chr10,-,28030970,28030971,0.0,Random8,epithelium,1143,20.0
chr10,+,28030974,28030975,0.0,Random8,epithelium,1143,20.0
chr10,+,28030976,28030977,0.0,Random8,epithelium,1143,20.0
chr10,+,28030977,28030978,0.0,Random8,epithelium,1143,20.0
chr10,+,28030979,28030980,0.0,Random8,epithelium,1143,20.0
chr10,+,28030980,28030981,6.0,Random8,epithelium,1143,20.0
chr10,+,28030983,28030984,0.0,Random8,epithelium,1143,20.0
chr10,+,28030984,28030985,0.0,Random8,epithelium,1143,20.0
chr10,+,28030986,28030987,0.0,Random8,epithelium,1143,20.0
chr10,+,28030987,28030988,7.0,Random8,epithelium,1143,20.0
chr10,+,28030990,28030991,0.0,Random8,epithelium,1143,20.0
chr10,+,28030993,28030994,0.0,Random8,epithelium,1143,20.0
chr10,+,28030994,28030995,0.0,Random8,epithelium,1143,20.0
chr10,-,28030997,28030998,0.0,Random8,epithelium,1143,20.0
chr10,-,28030999,28031000,0.0,Random8,epithelium,1143,20.0
chr10,-,28031001,28031002,0.0,Random8,epithelium,1143,20.0
chr10,-,28031002,28031003,0.0,Random8,epithelium,1143,20.0
chr10,+,28031009,28031010,0.0,Random8,epithelium,1143,20.0
chr10,-,28031014,28031015,0.0,Random8,epithelium,1143,20.0
chr10,+,28031015,28031016,0.0,Random8,epithelium,1143,20.0
chr10,+,28031016,28031017,0.0,Random8,epithelium,1143,20.0
chr10,-,28031019,28031020,0.0,Random8,epithelium,1143,20.0
chr10,+,28031022,28031023,0.0,Random8,epithelium,1143,20.0
chr10,-,28031025,28031026,0.0,Random8,epithelium,1143,20.0
chr10,-,28031026,28031027,0.0,Random8,epithelium,1143,20.0
chr10,+,28031028,28031029,0.0,Random8,epithelium,1143,20.0
chr10,+,28031031,28031032,0.0,Random8,epithelium,1143,20.0
chr10,+,28031036,28031037,0.0,Random8,epithelium,1143,20.0
chr10,+,28031037,28031038,0.0,Random8,epithelium,1143,20.0
chr10,+,28031039,28031040,0.0,Random8,epithelium,1143,20.0
chr10,+,28031040,28031041,0.0,Random8,epithelium,1143,20.0
chr10,+,28031045,28031046,0.0,Random8,epithelium,1143,20.0
chr10,-,28031049,28031050,0.0,Random8,epithelium,1143,20.0
chr10,-,28031051,28031052,0.0,Random8,epithelium,1143,20.0
chr10,+,28031067,28031068,0.0,Random8,epithelium,1143,20.0
chr10,+,28031075,28031076,0.0,Random8,epithelium,1143,20.0
chr10,-,28031084,28031085,0.0,Random8,epithelium,1143,20.0
chr10,-,28031085,28031086,0.0,Random8,epithelium,1143,20.0
chr10,+,28031090,28031091,0.0,Random8,epithelium,1143,20.0
chr10,+,28031091,28031092,0.0,Random8,epithelium,1143,20.0
chr10,-,28031099,28031100,0.0,Random8,epithelium,1143,20.0
